id	status	implementation	tests	documentation	notes
OAS-3.2.0-0030	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	Declared and undeclared operation tags preserve source order; the package does not randomly reorganize undeclared tags.
OAS-3.2.0-0031	implemented	validate/tags.go	validate/tags_test.go	README.md#parse-and-validate	Local tag-name uniqueness is fully checked.
OAS-3.2.0-0032	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.2.0-0033	implemented	reference/resolve.go	reference/resolve_test.go	README.md#references	Reference operations use the OpenAPI 3.2 self-assigned URI as their base.
OAS-3.2.0-0034	implemented	reference/resolve.go	reference/resolve_test.go	README.md#references	The retrieval URI remains an explicit alias for the current resource when $self establishes a different canonical URI.
OAS-3.2.0-0035	implemented	reference/resolve.go	reference/resolve_test.go	README.md#references	Retrieval aliases are supported but documented as a non-interoperable convenience that descriptions should not depend on.
OAS-3.2.0-0036	implemented	reference/resolve.go	reference/resolve_test.go	README.md#references	Explicit resolvers support descriptions distributed across complete caller-authorized resources without implicit I/O.
OAS-3.2.0-0037	implemented	validate/references.go	validate/references_test.go	README.md#references	Entry documents are selected as OpenAPI Objects and explicitly resolved documents must have an object or boolean Schema Object root.
OAS-3.2.0-0038	implemented	validate/references.go	validate/references_test.go	README.md#references	Entry documents are selected as OpenAPI Objects and explicitly resolved documents must have an object or boolean Schema Object root.
OAS-3.2.0-0039	implemented	parse/json.go	parse/json_test.go	README.md#parse-and-validate	Bounded semantic parsing accepts arbitrary JSON roots while Object interpretation remains an explicit caller or reference-context decision.
OAS-3.2.0-0040	implemented	validate/root.go	validate/root_test.go	README.md#parse-and-validate	A supplied entry-document retrieval URI warns unless its final path segment is openapi.json or openapi.yaml.
OAS-3.2.0-0041	implemented	parse/json.go	parse/json_test.go	README.md#parse-and-validate	Embedding formats can supply any extracted semantic value; extraction and embedded Object typing are explicitly owned by that format.
OAS-3.2.0-0042	implemented	reference/resolve.go	reference/resolve_test.go	README.md#reference-resolution	Resolvers supply complete parsed resource roots, and anchor resolution performs a bounded search of the entire document rather than parsing an isolated fragment.
OAS-3.2.0-0043	implemented	reference/resolve.go	reference/resolve_test.go	README.md#reference-resolution	A reference remains resolvable when its named anchor occurs late in an explicitly provided external document; the resolver does not fail after inspecting only an initial fragment.
OAS-3.2.0-0044	implemented	validate/metadata.go	validate/metadata_test.go	README.md#parse-and-validate	OpenAPI URI fields accept valid relative URI references unless a field imposes a stronger requirement.
OAS-3.2.0-0045	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Relative schema references use $self, the nearest $id, or an explicitly supplied absolute retrieval URI according to precedence.
OAS-3.2.0-0046	implemented	reference/http_resolver.go	reference/http_resolver_test.go	README.md#references	Optional document retrieval uses explicit HTTP and file resolver adapters with allowlists, limits, cancellation, and no implicit I/O.
OAS-3.2.0-0047	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	WithBaseURI and validation ReferenceResourceURI let callers supply the intended absolute retrieval URI without implicit I/O.
OAS-3.2.0-0048	implemented	reference/resolve.go	reference/resolve_test.go	README.md#references	JSON and YAML resource fragments use RFC 6901 JSON Pointer parsing and resolution, with named anchors handled separately.
OAS-3.2.0-0049	implemented	implicit/resolve.go	implicit/resolve_test.go	README.md#implicit-connections	URI-based operationRef and discriminator mapping alternatives are exposed and documented as preferable for portable multi-document descriptions.
OAS-3.2.0-0050	implemented	implicit/resolve.go	implicit/resolve_test.go	README.md#implicit-connections	Component and tag names resolve from the entry document by default, with current-document behavior available only through an explicit scope option.
OAS-3.2.0-0051	implemented	implicit/resolve.go	implicit/resolve_test.go	README.md#implicit-connections	ResolveOperationID scans bounded Operation Objects across every caller-supplied parsed document and reports duplicate identifiers as ambiguous.
OAS-3.2.0-0052	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	Lossless typed Info views expose metadata to clients and documentation tools without altering its source representation.
OAS-3.2.0-0053	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	Lossless typed Info views expose metadata to clients and documentation tools without altering its source representation.
OAS-3.2.0-0054	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.2.0-0055	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.2.0-0056	implemented	validate/metadata.go	validate/metadata_test.go	README.md#parse-and-validate	Terms of Service URLs must be valid URI references.
OAS-3.2.0-0057	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.2.0-0058	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.2.0-0059	implemented	validate/metadata.go	validate/metadata_test.go	README.md#parse-and-validate	Contact URLs must be valid URI references.
OAS-3.2.0-0060	implemented	validate/metadata.go	validate/metadata_test.go	README.md#parse-and-validate	Contact emails must be address-only RFC mailboxes.
OAS-3.2.0-0061	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.2.0-0062	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.2.0-0063	implemented	validate/metadata.go	validate/metadata_test.go	README.md#parse-and-validate	License URLs must be valid URI references and are mutually exclusive with SPDX identifiers.
OAS-3.2.0-0064	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.2.0-0065	implemented	server/expand.go	server/expand_test.go	README.md#server-url-expansion	Server expansion requires a string URL and substitutes every declared template variable.
OAS-3.2.0-0066	implemented	server/expand.go	server/expand_test.go	README.md#server-url-expansion	Relative server URL templates are preserved and expanded without implicit URL resolution.
OAS-3.2.0-0067	implemented	validate/servers.go	validate/servers_test.go	README.md#parse-and-validate	Server URLs reject query and fragment content outside template variables.
OAS-3.2.0-0068	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.2.0-0069	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
